district,grid,ucr_ncic_code,latitude,longitude
5,1639,5400,38.45768744,-121.4176675
6,1133,5212,38.53499467,-121.4101636
3,766,1210,38.57131092,-121.4851916
5,1644,5400,38.44879933,-121.4445499
2,523,2204,38.62659902,-121.4467735
4,969,7000,38.52659231,-121.4721784
4,969,7000,38.52627076,-121.4715167
6,1087,7000,38.53103324,-121.4385055
4,1356,7000,38.50102291,-121.474167
2,522,2204,38.62935749,-121.4511384
1,102,2204,38.6813822,-121.53673
4,1353,2204,38.50031738,-121.4870452
1,113,2204,38.66763857,-121.5211177
1,409,5400,38.63338067,-121.4755257
4,969,7000,38.52904451,-121.4727965
4,1346,2404,38.5012711,-121.4737948
4,969,7000,38.53092764,-121.473272
4,958,7000,38.53855659,-121.4746387
2,514,2999,38.6361631,-121.4393403
4,1294,2605,38.47856755,-121.5305244
2,625,2303,38.59873136,-121.4458175
1,337,2309,38.63276571,-121.5061726
2,568,2203,38.61199425,-121.4244182
6,1087,2204,38.52864267,-121.4347944
1,305,2305,38.65543537,-121.5223763
1,429,7000,38.61759982,-121.4755368
6,1042,2204,38.53966389,-121.4634181
5,1654,5400,38.44471524,-121.4052034
4,988,7000,38.52367283,-121.471459
4,969,7000,38.52488785,-121.4717471
6,1041,2308,38.54121247,-121.4711438
5,1654,2204,38.44254818,-121.407243
3,841,2999,38.57094664,-121.4642182
6,1134,2404,38.53913744,-121.4019692
4,969,7000,38.52799984,-121.4725316
4,969,7000,38.52904451,-121.4727965
4,969,7000,38.52488785,-121.4717471
1,435,2303,38.61346222,-121.4960693
2,236,2404,38.64448295,-121.4269185
1,414,2308,38.62284309,-121.4937243
5,1633,2604,38.4599079,-121.4323661
4,969,7000,38.52904451,-121.4727965
5,1616,2204,38.46866082,-121.4590371
5,1644,2404,38.45354132,-121.4422153
3,764,5400,38.57512017,-121.4972076
4,969,7000,38.52627076,-121.4715167
5,1605,2204,38.47587189,-121.4366615
2,606,2404,38.60846273,-121.422165
4,969,7000,38.52718667,-121.4712477
2,232,1299,38.64444404,-121.4576293
4,937,7000,38.54318603,-121.4758004
1,145,7000,38.65862177,-121.5120975
6,1041,2404,38.54156627,-121.4668617
3,764,7000,38.57512017,-121.4972076
2,606,7000,38.60846198,-121.4220145
5,1624,1299,38.47403927,-121.4192423
3,1116,7000,38.54865343,-121.3932422
5,1618,2204,38.46528543,-121.4589055
5,1616,5307,38.47054773,-121.4597214
5,1635,2605,38.46386486,-121.4284754
3,768,7000,38.56881137,-121.4722229
2,564,5499,38.61383575,-121.4450246
6,1427,2404,38.51582822,-121.3854335
2,516,5400,38.63292418,-121.4305962
2,509,7000,38.63862878,-121.3815598
4,969,7000,38.52627076,-121.4715167
4,988,7000,38.52164684,-121.4709707
2,505,5400,38.6364856,-121.4305818
1,403,7000,38.63410671,-121.4917958
4,969,7000,38.52517524,-121.4727447
6,1084,3532,38.52496323,-121.4438874
3,715,2204,38.58553089,-121.4842948
4,969,7000,38.52488785,-121.4717471
3,778,7000,38.56356918,-121.4721812
2,601,2404,38.61084789,-121.4630259
4,958,7000,38.5393973,-121.4753422
4,969,7000,38.52700121,-121.4781774
3,742,2399,38.58067298,-121.4992289
5,1606,7000,38.47603764,-121.432933
5,1621,1315,38.46816183,-121.4401696
3,766,7000,38.5704109,-121.4841033
4,969,7000,38.53092764,-121.473272
2,516,3599,38.63589932,-121.426956
2,522,2399,38.62966165,-121.4521652
4,1302,5400,38.51314436,-121.5010131
1,104,7000,38.67124986,-121.5152685
4,1265,5011,38.51385568,-121.5292089
6,1002,1315,38.55630084,-121.4662305
2,541,2204,38.620284,-121.465034
4,1253,2299,38.51363418,-121.5233983
5,1361,2604,38.49463972,-121.4985289
4,928,7000,38.54904321,-121.4758203
3,732,7000,38.58314743,-121.4974099
6,1012,7000,38.55385441,-121.4704591
2,602,5400,38.60790178,-121.45544
3,747,5707,38.57396483,-121.4769139
5,1616,2604,38.46870571,-121.4604164
4,969,7000,38.52904451,-121.4727965
2,526,7000,38.63228581,-121.4303283
6,1153,7000,38.52731583,-121.4137192
1,104,1313,38.67689767,-121.5118637
5,1605,7000,38.4769852,-121.4374736
6,1422,2204,38.51503396,-121.418769
2,509,7000,38.63862878,-121.3815598
5,1503,1313,38.47914754,-121.4861143
1,444,7000,38.61236933,-121.4973299
4,969,7000,38.52488785,-121.4717471
6,1047,5499,38.54231415,-121.4346721
6,1035,2404,38.54469916,-121.452695
6,1035,5400,38.54452845,-121.4525985
2,501,2404,38.63482465,-121.4700116
6,1011,7000,38.55555724,-121.4723384
3,714,2803,38.58614084,-121.4924524
5,1359,7000,38.49603233,-121.4619674
4,968,7000,38.53293942,-121.4852516
5,1385,7000,38.48940865,-121.482931
4,1356,3599,38.49850245,-121.4827604
2,502,5400,38.63679611,-121.4569383
3,742,5311,38.58010158,-121.4960076
5,1603,5311,38.47435531,-121.448452
2,605,7000,38.60888339,-121.4367656
4,988,7000,38.52367283,-121.471459
3,736,2308,38.57682697,-121.4795444
3,768,7000,38.56776187,-121.470898
6,1445,1602,38.50492491,-121.4147208
6,1012,7000,38.55385441,-121.4704591
5,1634,7000,38.46223959,-121.4466002
4,907,7000,38.55559631,-121.484665
4,958,7000,38.53710124,-121.4752437
1,327,1315,38.6412195,-121.5078891
3,841,2399,38.57188611,-121.4648897
3,742,2303,38.58062786,-121.5014996
3,742,3562,38.58165678,-121.5032275
4,969,7000,38.52488785,-121.4717471
3,778,7000,38.56318807,-121.4753282
2,509,7000,38.63862878,-121.3815598
3,742,7000,38.57991197,-121.4966071
2,505,2999,38.63712953,-121.4376102
2,602,2501,38.60683427,-121.4585103
3,841,2303,38.57188611,-121.4648897
1,444,7000,38.61157282,-121.4916239
3,731,2303,38.58426601,-121.504007
1,403,5202,38.62806276,-121.4911353
6,1403,7000,38.51602543,-121.4237449
3,841,2399,38.57188611,-121.4648897
4,969,7000,38.52488785,-121.4717471
6,1042,7000,38.54359005,-121.4615285
4,958,7000,38.53627722,-121.4745855
5,1398,7000,38.48632776,-121.4714034
4,969,7000,38.52488785,-121.4717471
6,1042,7000,38.54370562,-121.462171
6,1042,7000,38.54359005,-121.4615285
4,969,7000,38.52799984,-121.4725316
1,412,5212,38.6270814,-121.4984478
6,1042,7000,38.54359005,-121.4615285
1,478,1313,38.60889406,-121.52827
4,1225,7000,38.51694262,-121.519979
5,1623,2404,38.47245642,-121.427261
2,509,5401,38.63715334,-121.3829415
2,623,2308,38.59714644,-121.4520581
3,841,2303,38.57188611,-121.4648897
1,438,2303,38.61154129,-121.4759243
3,746,2404,38.57336692,-121.4813431
1,116,1315,38.67300311,-121.4975291
4,969,2999,38.53080212,-121.472843
5,1603,7000,38.47429277,-121.4503108
3,715,3599,38.5857662,-121.4878161
3,715,3532,38.58464151,-121.4868341
2,231,7000,38.65008296,-121.4686236
6,1403,7000,38.51763356,-121.4229945
4,958,7000,38.54031271,-121.4755662
2,628,2303,38.59664183,-121.423349
6,1441,5012,38.50591483,-121.4337511
6,1133,7000,38.53499467,-121.4101636
3,732,7000,38.58207989,-121.5000936
1,412,7000,38.6270814,-121.4984478
4,969,7000,38.52728547,-121.472439
5,1603,2404,38.48335233,-121.4533502
5,1623,2404,38.47417289,-121.4340027
6,1003,1315,38.55727813,-121.4614322
3,714,7000,38.58679941,-121.4910973
6,1443,2299,38.51027484,-121.4247349
5,1637,7000,38.45891145,-121.4202627
4,904,1299,38.56211513,-121.4990409
5,1604,2999,38.47434943,-121.443216
6,1014,2999,38.54739949,-121.4605242
4,1267,2803,38.49720765,-121.5430401
2,553,2404,38.61837728,-121.4415417
5,1386,7000,38.48694218,-121.4803426
5,1607,4004,38.47581524,-121.4196575
2,606,7000,38.60667473,-121.4226379
5,1369,7000,38.49079582,-121.4631494
1,401,2203,38.62823395,-121.5040161
3,705,7000,38.5923559,-121.4926811
6,1124,5401,38.53954773,-121.4091401
5,1624,5311,38.47038918,-121.4223876
3,804,2203,38.57415083,-121.4347032
5,1361,7000,38.49284864,-121.502811
6,1042,1315,38.5396649,-121.4642292
4,906,7000,38.56216059,-121.4918326
1,447,5400,38.60700868,-121.4785648
3,888,7000,38.55553953,-121.4149596
5,1653,2399,38.44376695,-121.4323127
6,1111,7000,38.54463119,-121.4278566
2,602,1315,38.61003182,-121.4593714
2,602,5400,38.61003182,-121.4593714
5,1607,4004,38.47581524,-121.4196575
6,1058,7000,38.54141435,-121.4326059
4,988,2404,38.52217873,-121.4768285
1,429,3572,38.61747853,-121.4706061
5,1602,3532,38.48789953,-121.4562432
3,765,4199,38.56987859,-121.4910186
5,1386,1315,38.48927894,-121.4742605
3,742,7000,38.57905171,-121.4976906
5,1639,5401,38.46598861,-121.4160666
5,1602,3599,38.48857712,-121.4566887
5,1391,7000,38.48126775,-121.505075
6,1053,2999,38.54097138,-121.4558633
2,527,5005,38.63248017,-121.4164146
4,1289,2999,38.49297696,-121.5071286
4,1274,2299,38.5000621,-121.5270041
6,1427,2303,38.51451804,-121.3827886
2,213,7000,38.65900657,-121.4566324
3,1106,2999,38.55486974,-121.3858526
2,517,2404,38.63298804,-121.4153006
1,130,2299,38.66050526,-121.5409492
3,856,2299,38.55343263,-121.4291044
6,1013,7000,38.55128541,-121.4671318
3,706,7000,38.58885287,-121.4847746
6,1036,5212,38.54273614,-121.4412734
6,1004,5307,38.55906655,-121.4592505
3,748,5401,38.57158209,-121.4746508
4,1265,2404,38.51382164,-121.5269234
1,337,2399,38.63449242,-121.5028488
1,475,2299,38.61147666,-121.5313256
2,603,7000,38.60909032,-121.450115
3,824,7399,38.57120018,-121.4474724
5,1621,3599,38.46620664,-121.4412886
3,888,5404,38.55768622,-121.4099656
5,1522,7000,38.47029475,-121.4661466
2,603,3599,38.60960014,-121.4470349
6,1042,5012,38.53952458,-121.4647617
6,1422,2404,38.51229947,-121.4188647
2,231,1315,38.64966171,-121.467184
5,1391,2404,38.4842135,-121.5017288
2,501,2299,38.63532759,-121.4576427
2,531,2605,38.62884519,-121.4578075
2,226,7000,38.64733599,-121.4291435
3,701,7000,38.5978633,-121.5025898
3,1106,2999,38.55495326,-121.3850336
6,1445,2999,38.50063002,-121.4108912
2,563,2404,38.61293518,-121.4508063
3,767,5400,38.56643382,-121.4783751
1,429,3599,38.61124309,-121.4755625
3,853,7000,38.56286705,-121.4639956
6,1411,5400,38.52149079,-121.3907012
1,409,4902,38.63872883,-121.4765366
6,1014,7000,38.54870584,-121.465102
2,231,7000,38.65263061,-121.4673019
1,303,2404,38.64378844,-121.5341593
6,1007,7000,38.54675579,-121.4538401
6,1142,7000,38.53139385,-121.4170347
6,1007,7000,38.54674127,-121.4501933
3,846,7000,38.56425057,-121.4344738
2,231,7000,38.64731156,-121.4654754
4,966,2506,38.53291505,-121.4940439
6,1409,7000,38.52390843,-121.376496
4,1296,2404,38.48369463,-121.515322
6,1034,2204,38.5422061,-121.4527491
6,1401,7000,38.52393354,-121.4438954
5,1637,5007,38.46825223,-121.4255728
3,787,2404,38.561757,-121.4807105
5,1639,2303,38.45718227,-121.4133413
6,1445,2204,38.50022327,-121.4124426
3,715,5400,38.58464151,-121.4868341
3,746,3599,38.57686937,-121.48165
2,619,2305,38.60154457,-121.42747
5,1606,2299,38.47425283,-121.4368769
6,1035,7000,38.54469916,-121.452695
4,916,5400,38.55576316,-121.4894757
4,908,2404,38.55539783,-121.4801938
4,937,7000,38.54106323,-121.47576
3,742,4801,38.57991197,-121.4966071
5,1616,2204,38.47259883,-121.4585217
2,563,2303,38.61200165,-121.4490916
1,419,2605,38.6296517,-121.4755286
2,612,7000,38.60219485,-121.4658695
5,1503,2310,38.48055239,-121.4846405
5,1605,7000,38.47921958,-121.4305743
6,1015,7000,38.54676409,-121.4567702
6,1002,7000,38.55700746,-121.4676206
3,747,2303,38.57383941,-121.4795487
6,1007,7000,38.54674127,-121.4501933
6,1402,2308,38.51996349,-121.429358
6,1034,7000,38.54454919,-121.4575843
5,1364,7000,38.49502927,-121.4847037
6,1014,7000,38.54918489,-121.4665635
2,628,7000,38.59971248,-121.4284714
5,1618,2204,38.4656669,-121.4565171
2,567,1313,38.6162429,-121.4251049
3,724,2203,38.58570373,-121.4923366
2,501,7000,38.6374722,-121.4629549
6,1034,7000,38.54454919,-121.4575843
2,613,3571,38.60108154,-121.456171
6,1445,2204,38.50196814,-121.4148428
6,1001,7000,38.55612335,-121.4724356
6,1034,7000,38.54454919,-121.4575843
1,442,5400,38.60387022,-121.5139523
3,814,7000,38.57167967,-121.4392594
3,705,7000,38.5923559,-121.4926811
2,511,7000,38.6405243,-121.454431
6,1001,7000,38.55612335,-121.4724356
6,1014,7000,38.54718283,-121.4647218
3,783,7000,38.56932279,-121.5040444
3,847,7000,38.56059283,-121.4344469
5,1605,3599,38.47921958,-121.4305743
1,307,5400,38.6469111,-121.5090158
6,1015,7000,38.54676613,-121.4566198
6,1015,7000,38.54676419,-121.4550394
5,1606,2506,38.47431447,-121.4348784
5,1501,1315,38.47584192,-121.4968374
2,564,2999,38.61292096,-121.439243
1,337,2303,38.63589608,-121.5055312
6,1023,3522,38.54850275,-121.4687016
4,1247,3699,38.51730281,-121.5148282
6,1023,3532,38.54850275,-121.4687016
6,1086,7000,38.53056905,-121.4401801
6,1445,7000,38.5014335,-121.4096022
2,567,7000,38.61980119,-121.4250133
6,1445,7000,38.50366806,-121.4116315
4,1356,3599,38.49575914,-121.4827348
5,1602,5499,38.48807602,-121.4564025
2,501,7000,38.63768815,-121.4597918
2,546,7000,38.62159114,-121.4316073
5,1654,7000,38.44973707,-121.4180465
6,1022,7000,38.54802942,-121.4666875
6,1035,7000,38.54469916,-121.452695
5,1654,2404,38.44973707,-121.4180465
4,1265,2999,38.51282875,-121.5319277
6,1445,5400,38.507324,-121.413464
6,1401,3599,38.52393354,-121.4438954
1,110,7000,38.66611003,-121.5327875
6,1002,5012,38.55700746,-121.4676206
3,715,1313,38.58615671,-121.4879497
3,709,3560,38.59284733,-121.4827304
6,1042,2604,38.54337336,-121.46217
5,1618,2204,38.46528532,-121.4571242
6,1132,7000,38.53587459,-121.4125616
2,237,7000,38.64094112,-121.4198325
6,1147,2699,38.52921623,-121.3846751
2,611,7000,38.60611091,-121.4665401
2,211,5404,38.65535922,-121.4719145
3,766,5400,38.57150442,-121.4836302
2,516,5307,38.63369822,-121.424418
6,1031,7000,38.5447238,-121.4650094
1,344,7000,38.62873062,-121.5222297
4,966,7000,38.5286285,-121.4958991
5,1383,7000,38.48764914,-121.491119
6,1445,2204,38.50578888,-121.4101987
4,1346,5499,38.50123749,-121.482779
3,899,5400,38.56019414,-121.3952354
6,1424,7000,38.51402327,-121.4105955
3,855,2399,38.55792771,-121.43864
6,1132,7000,38.53587459,-121.4125616
5,1654,2204,38.44083226,-121.4116006
6,1007,7000,38.54674127,-121.4501933
4,985,2604,38.52199137,-121.4990149
3,899,2404,38.56429883,-121.3831694
5,1654,7000,38.44227407,-121.4127165
1,405,7000,38.62984691,-121.4835296
3,764,7000,38.57402607,-121.4944065
5,1604,2308,38.47528199,-121.4378887
6,1086,2299,38.52563317,-121.4421623
3,742,3562,38.58026647,-121.4979339
6,1153,7000,38.52506502,-121.4144333
2,517,7000,38.63629375,-121.4141322
2,612,5400,38.60134944,-121.4671356
6,1406,2404,38.52023278,-121.4080836
6,1018,2204,38.54721929,-121.4303709
1,434,7000,38.61309746,-121.4987037
2,541,7000,38.6194093,-121.4647115
3,747,2203,38.57368379,-121.4791371
2,620,2404,38.59875634,-121.4211729
1,442,2299,38.60387022,-121.5139523
3,742,7000,38.5797446,-121.4972694
6,1035,5400,38.54469916,-121.452695
4,1251,5401,38.51658451,-121.5236897
6,1147,5400,38.53029154,-121.3906925
5,1603,2605,38.48230213,-121.4530858
5,1624,7000,38.47138354,-121.4263125
5,1603,2605,38.48230213,-121.4530858
6,1007,7000,38.54674127,-121.4501933
2,231,7000,38.65008296,-121.4686236
5,1602,3599,38.48728104,-121.4561046
2,556,1299,38.6230651,-121.4248084
4,986,5400,38.52224238,-121.4980099
1,421,7000,38.61437028,-121.5171426
4,1274,2303,38.50108389,-121.5264068
3,748,2299,38.57164676,-121.4701627
6,1056,2204,38.54068756,-121.4384155
6,1427,2404,38.51718828,-121.388176
2,513,7000,38.63446175,-121.4452806
2,551,5400,38.61112822,-121.4642627
4,965,2303,38.53085892,-121.4960651
5,1369,2404,38.49142905,-121.4582078
5,1393,1315,38.48367557,-121.4885865
5,1361,7000,38.4925509,-121.4987217
4,969,7000,38.53159017,-121.4734384
3,1116,7000,38.55013285,-121.3894636
2,523,3599,38.6322434,-121.4430679
3,776,2303,38.56796664,-121.4852542
2,564,3599,38.61138598,-121.4472415
3,744,5499,38.57884551,-121.4925953
3,742,2506,38.5797426,-121.4987072
5,1606,1210,38.47431447,-121.4348784
4,1274,2299,38.50476176,-121.526669
4,1225,2999,38.52363278,-121.5175955
6,1004,7000,38.55642737,-121.455081
3,748,2299,38.56940229,-121.4711377
2,541,2404,38.62054971,-121.4595717
6,1422,2204,38.51207103,-121.4231478
6,1441,7000,38.50553737,-121.4357391
5,1602,7000,38.48943682,-121.4561511
1,416,3532,38.62645306,-121.4854095
1,422,1313,38.6172378,-121.5107812
6,1051,3532,38.54097213,-121.4708274
3,746,7000,38.57686937,-121.48165
4,976,7000,38.52663259,-121.4959901
3,888,5400,38.55529508,-121.4106183
4,958,7000,38.53881527,-121.479014
3,748,2299,38.57274295,-121.4696858
2,532,7000,38.62863295,-121.4547111
4,958,7000,38.53881527,-121.479014
4,958,7000,38.53881527,-121.479014
4,958,7000,38.53881527,-121.479014
4,958,7000,38.53881527,-121.479014
4,958,7000,38.53881527,-121.479014
6,1032,2204,38.54654313,-121.461195
4,1255,5213,38.51333061,-121.5197132
4,1288,7000,38.4941233,-121.5119634
2,628,2299,38.59891162,-121.4258885
3,744,2299,38.5790295,-121.4919713
1,440,2299,38.60504898,-121.5213875
5,1359,7000,38.49940254,-121.4627597
4,906,1299,38.5605653,-121.4887384
6,1064,5404,38.53789577,-121.44887
1,447,7000,38.60961727,-121.4803865
3,861,5401,38.56181353,-121.466574
1,411,2404,38.62718153,-121.5064178
4,1264,2999,38.49849968,-121.5441011
5,1359,5404,38.49601155,-121.4592772
5,1621,7000,38.46807374,-121.4452487
6,1445,2999,38.50646635,-121.4149108
6,1441,2605,38.50557133,-121.4331388
6,1087,5401,38.52502344,-121.4353438
2,235,4801,38.64744173,-121.4384217
1,405,7000,38.62984691,-121.4835296
2,509,7000,38.63862878,-121.3815598
4,1296,2299,38.48259396,-121.5173976
6,1132,2404,38.53381252,-121.4136728
2,231,7000,38.65008296,-121.4686236
6,1067,2203,38.53907886,-121.4345579
2,563,5404,38.61446329,-121.4487821
6,1051,7000,38.53885224,-121.469623
2,563,2404,38.61138219,-121.4563024
4,928,2204,38.54967957,-121.477487
3,785,2404,38.56664992,-121.4917691
2,501,2404,38.63700441,-121.4592018
4,958,2299,38.53464567,-121.4805652
1,440,2299,38.60643287,-121.5128115
2,541,2204,38.62306819,-121.4596681
5,1501,2399,38.47620226,-121.4982461
2,620,2309,38.59803706,-121.4206574
4,1265,7000,38.51027649,-121.5275585
2,509,7000,38.63862878,-121.3815598
1,429,3599,38.61124309,-121.4755625
3,776,2399,38.56796664,-121.4852542
6,1421,2999,38.5149777,-121.4351262
4,1297,2999,38.4802355,-121.5128862
3,742,2309,38.58052209,-121.4986248
6,1012,2204,38.55463655,-121.4697609
3,726,1315,38.58138778,-121.483793
6,1064,5212,38.53880039,-121.4479715
1,434,7000,38.61355621,-121.5019273
1,419,7000,38.63078873,-121.4737594
5,1398,3572,38.48151147,-121.4684313
4,1227,2203,38.52075518,-121.5130396
3,855,2605,38.55792771,-121.43864
2,564,2999,38.61177605,-121.4364452
2,626,2299,38.59683138,-121.4384528
5,1616,2999,38.47191051,-121.4581288
4,1284,2305,38.48850041,-121.5444584
4,1264,2299,38.50191712,-121.5430904
1,444,7000,38.61228167,-121.4935963
1,440,2299,38.61223993,-121.5212308
1,440,2303,38.60769565,-121.519298
4,1227,2299,38.52101974,-121.5080745
1,113,2305,38.67056705,-121.5187863
4,1254,2299,38.49926989,-121.553597
1,123,7000,38.66220298,-121.5254515
1,443,7000,38.61266409,-121.4988152
5,1391,3532,38.48131474,-121.5013123
2,553,2303,38.61655961,-121.4438554
3,707,1315,38.58794604,-121.4809362
1,102,5401,38.68189146,-121.5384257
4,1331,2203,38.51275183,-121.5048812
2,564,5400,38.61323987,-121.4438778
6,1001,7000,38.55724607,-121.4693534
4,1225,2999,38.52280382,-121.5189888
6,1042,2299,38.54045668,-121.4614752
5,1621,7000,38.47384217,-121.4399575
2,224,2404,38.64916432,-121.4420147
5,1616,7000,38.4741392,-121.4584996
2,204,5404,38.66207022,-121.4477449
6,1032,7000,38.54455719,-121.4616506
4,1331,2803,38.50832179,-121.5040418
3,732,1313,38.58102199,-121.496127
6,1014,7000,38.54718282,-121.4599909
6,1041,2204,38.54222569,-121.4717377
2,568,2204,38.6131004,-121.421018
5,1621,2399,38.47390639,-121.4379135
